open,high,low,close
1568.08,1568.77,1561.04,1562.12
1562.12,1564.56,1561.38,1563.26
1563.26,1566.39,1562.93,1565.29
1565.29,1569.34,1563.44,1568.71
1568.71,1569.69,1565.56,1565.97
1565.97,1571.58,1565.7,1569.73
1569.72,1570.44,1568.02,1569.76
1569.77,1573.0,1569.76,1572.75
1572.75,1581.7,1572.7,1579.89
1579.9,1584.04,1575.68,1575.89
1575.88,1577.7,1573.0,1573.59
1573.59,1573.59,1569.44,1569.91
1569.9,1571.79,1566.6,1571.59
1571.58,1575.39,1571.07,1574.23
1574.23,1574.44,1571.23,1571.77
1571.78,1573.38,1570.41,1573.16
1573.17,1573.47,1570.65,1571.74
1571.74,1571.96,1568.22,1568.68
1568.68,1573.62,1568.26,1573.19
1573.18,1574.03,1569.76,1569.98
1569.99,1571.31,1565.1,1567.06
1567.06,1569.45,1566.36,1568.95
1568.95,1570.5,1567.04,1568.27
1568.27,1572.1,1566.35,1570.53
1570.52,1572.05,1569.67,1570.98
1570.99,1574.59,1570.66,1571.93
1571.93,1575.35,1571.36,1575.13
1575.13,1575.74,1570.84,1571.69
1571.69,1575.78,1571.34,1573.26
1573.27,1576.7,1573.27,1576.66
1576.66,1578.92,1572.33,1573.59
1573.6,1588.77,1573.59,1586.11
1586.12,1587.7,1581.87,1587.69
1587.7,1589.5,1582.15,1582.53
1582.53,1585.77,1581.48,1582.33
1582.32,1586.25,1578.96,1582.9
1582.9,1587.99,1581.9,1582.5
1582.51,1586.6,1581.32,1586.0
1586.0,1588.46,1584.73,1587.41
1587.41,1596.24,1587.41,1591.0
1591.0,1592.39,1587.4,1588.49
1588.49,1590.16,1586.29,1586.87
1586.87,1590.2,1586.48,1589.61
1589.61,1605.67,1589.6,1593.57
1593.58,1595.62,1591.18,1593.35
1593.36,1594.27,1588.65,1591.26
1591.26,1594.09,1591.1,1592.94
1592.94,1596.37,1591.28,1595.0
1595.0,1595.17,1591.25,1592.85
1592.85,1593.23,1590.51,1591.48
1591.47,1593.06,1590.03,1591.13
1591.16,1592.39,1590.0,1590.92
1590.92,1595.41,1590.91,1594.01
1594.0,1595.21,1590.78,1590.79
1590.78,1591.58,1588.0,1590.9
1590.91,1597.98,1590.68,1597.67
1597.67,1598.87,1595.91,1597.16
1597.16,1598.4,1591.68,1592.66
1592.66,1593.25,1588.0,1588.0
1588.01,1589.41,1583.0,1585.34
1585.34,1592.49,1585.34,1586.78
1586.77,1590.6,1583.33,1583.5
1583.5,1585.0,1563.86,1576.53
1576.53,1577.67,1568.0,1571.64
1571.63,1577.5,1571.0,1577.27
1577.27,1579.36,1572.7,1573.63
1573.63,1573.87,1570.22,1572.1
1572.1,1578.0,1570.44,1577.87
1577.88,1601.0,1577.6,1590.21
1590.23,1590.53,1581.86,1583.7
1583.71,1585.86,1581.45,1581.95
1581.94,1586.41,1581.3,1583.97
1583.96,1587.85,1583.52,1585.02
1585.02,1590.0,1580.88,1584.78
1584.79,1585.58,1580.82,1581.29
1581.3,1586.9,1575.85,1583.85
1583.86,1586.5,1582.67,1582.98
1582.99,1586.55,1582.78,1585.91
1585.91,1586.53,1580.2,1580.76
1580.75,1589.89,1580.54,1589.13
1589.13,1593.23,1587.74,1588.64
1588.64,1589.49,1585.61,1585.65
1585.66,1586.43,1582.02,1583.06
1583.01,1585.03,1582.11,1583.74
1583.73,1585.6,1583.0,1585.59
1585.6,1585.9,1582.33,1583.02
1583.01,1583.34,1579.29,1581.65
1581.65,1583.33,1578.12,1583.07
1583.06,1584.79,1582.71,1584.43
1584.43,1585.24,1583.68,1584.14
1584.14,1585.62,1581.66,1583.56
1583.57,1584.86,1580.91,1584.0
1584.0,1584.01,1581.89,1582.47
1582.46,1584.08,1582.27,1584.08
1584.09,1585.78,1582.99,1585.21
1585.22,1585.65,1581.81,1583.04
1583.04,1584.03,1581.89,1582.71
1582.7,1583.14,1581.56,1581.74
1581.74,1582.0,1575.1,1578.97
1578.97,1581.7,1577.82,1578.81
1578.81,1579.88,1573.13,1574.51
1574.5,1577.22,1569.0,1576.43
1576.42,1577.78,1575.42,1577.76
1577.75,1578.74,1575.5,1576.47
1576.47,1577.31,1573.85,1575.05
1575.05,1576.34,1571.77,1574.49
1574.53,1575.0,1566.4,1568.68
1568.68,1572.41,1566.97,1571.7
1571.7,1573.38,1568.7,1570.45
1570.44,1572.42,1565.87,1572.4
1572.39,1575.0,1571.17,1574.8
1574.81,1574.92,1572.29,1572.87
1572.87,1574.4,1571.98,1573.19
1573.18,1575.0,1572.39,1574.48
1574.48,1576.68,1574.01,1574.24
1574.24,1575.0,1570.46,1573.67
1573.68,1576.0,1573.67,1574.92
1574.92,1578.56,1574.64,1576.0
1576.0,1583.85,1576.0,1582.08
1582.08,1583.0,1580.28,1581.0
1581.01,1581.87,1579.45,1580.6
1580.61,1582.5,1579.76,1582.4
1582.41,1582.88,1580.1,1582.59
1582.6,1582.99,1581.22,1581.57
1581.57,1582.88,1577.51,1578.87
1578.87,1579.6,1572.31,1579.33
1579.33,1587.8,1579.21,1583.63
1583.63,1585.99,1580.0,1580.04
1580.05,1583.17,1579.35,1581.34
1581.33,1582.67,1580.67,1582.65
1582.66,1587.0,1582.66,1583.4
1583.4,1586.62,1575.65,1585.48
1585.49,1590.35,1583.56,1584.7
1584.71,1585.42,1577.5,1582.03
1582.03,1582.43,1578.1,1579.5
1579.5,1583.46,1579.04,1579.75
1579.75,1580.0,1572.0,1575.2
1575.19,1579.8,1573.59,1577.95
1577.94,1580.46,1577.46,1577.8
1577.8,1578.54,1575.0,1576.34
1576.34,1576.84,1570.02,1575.63
1575.63,1576.02,1572.0,1573.93
1573.93,1579.86,1573.5,1576.09
1576.09,1577.06,1571.39,1573.14
1573.14,1573.15,1566.42,1571.13
1571.12,1574.1,1567.19,1567.84
1567.84,1584.0,1566.55,1582.7
1582.71,1585.25,1575.49,1579.33
1579.32,1587.0,1574.71,1581.05
1580.97,1590.0,1557.0,1580.62
1580.61,1580.81,1572.33,1574.32
1574.32,1612.5,1554.57,1606.66
1606.59,1627.38,1600.21,1617.6
1617.61,1629.9,1615.45,1619.06
1619.06,1635.66,1613.01,1635.25
1635.26,1639.68,1631.91,1633.77
1633.77,1636.44,1626.2,1632.62
1632.63,1648.33,1632.3,1639.46
1639.46,1645.0,1638.34,1641.25
1641.25,1642.66,1636.73,1636.87
1636.87,1637.9,1632.11,1635.17
1635.17,1647.76,1635.17,1646.37
1646.36,1648.76,1639.64,1641.82
1641.82,1644.0,1635.71,1635.81
1635.81,1641.65,1635.81,1638.12
1638.12,1644.39,1636.89,1639.87
1639.87,1647.93,1639.59,1647.88
1647.88,1648.05,1638.85,1639.71
1639.7,1643.35,1638.31,1641.8
1641.81,1646.78,1639.32,1643.15
1643.16,1657.75,1641.82,1645.76
1645.75,1698.0,1645.45,1696.09
1696.09,1699.0,1684.2,1692.25
1692.25,1692.45,1682.39,1683.71
1683.71,1691.09,1682.47,1685.13
1685.12,1685.9,1674.6,1678.36
1678.36,1678.67,1675.62,1676.23
1676.22,1679.25,1672.8,1675.69
1675.69,1676.55,1670.87,1673.05
1673.06,1674.65,1666.36,1671.71
1671.72,1673.54,1670.19,1670.72
1670.72,1674.18,1670.67,1673.54
1673.55,1675.74,1672.09,1675.23
1675.24,1678.0,1675.0,1676.9
1676.9,1677.01,1670.64,1671.92
1671.93,1674.67,1670.0,1670.54
1670.54,1675.37,1669.16,1674.21
1674.21,1676.41,1673.45,1675.3
1675.31,1675.89,1673.04,1673.16
1673.16,1677.51,1672.08,1677.38
1677.39,1677.39,1672.33,1672.64
1672.63,1674.43,1672.11,1673.0
1672.99,1674.4,1670.11,1670.31
1670.31,1672.38,1666.0,1667.12
1667.12,1668.48,1660.6,1665.18
1665.19,1668.98,1665.03,1668.74
1668.65,1669.41,1664.04,1667.34
1667.35,1670.91,1666.64,1669.93
1669.92,1671.41,1668.76,1670.32
1670.32,1670.49,1665.0,1665.41
1665.41,1666.92,1663.0,1665.47
1665.47,1671.0,1663.78,1668.85
1668.86,1672.03,1668.23,1671.3
1671.29,1672.42,1669.18,1669.68
1669.69,1671.36,1669.09,1670.67
1670.67,1671.23,1667.26,1667.28
1667.28,1668.38,1666.21,1668.04
1668.03,1670.11,1668.03,1669.82
1669.81,1675.88,1668.31,1675.15
1675.15,1675.89,1670.8,1671.21
1671.22,1672.35,1670.39,1671.91
1671.92,1671.92,1667.87,1670.69
1670.69,1670.71,1669.09,1669.72
1669.72,1672.64,1669.6,1671.98
1671.97,1672.93,1671.3,1672.89
1672.88,1673.81,1671.94,1672.18
1672.17,1673.39,1669.82,1672.39
1672.4,1674.48,1669.81,1674.24
1674.24,1674.25,1671.31,1673.18
1673.18,1675.0,1671.59,1673.14
1673.15,1677.97,1672.54,1677.0
1677.0,1677.48,1670.4,1672.0
1672.01,1676.39,1670.36,1675.46
1675.47,1677.32,1670.0,1673.12
1673.12,1673.32,1669.35,1672.9
1672.89,1675.94,1671.9,1674.99
1675.0,1693.94,1674.22,1684.61
1684.61,1688.35,1670.77,1672.35
1672.35,1678.62,1649.49,1656.54
1656.58,1666.51,1652.65,1656.84
1656.84,1665.54,1656.35,1664.19
1664.2,1676.99,1663.99,1673.81
1673.81,1686.98,1671.05,1678.44
1678.44,1685.34,1674.97,1676.29
1676.3,1682.04,1673.01,1680.71
1680.71,1684.15,1672.94,1675.91
1675.91,1676.82,1672.0,1672.26
1672.26,1677.22,1671.28,1675.0
1675.0,1677.51,1673.06,1674.36
1674.36,1680.6,1674.21,1679.91
1679.89,1683.51,1677.45,1680.28
1680.28,1689.55,1680.28,1688.62
1688.61,1717.0,1686.33,1699.31
1699.31,1707.68,1696.55,1707.5
1707.5,1707.77,1700.08,1701.79
1701.78,1703.85,1683.27,1685.77
1685.76,1686.5,1669.22,1678.21
1678.21,1679.39,1666.51,1671.06
1671.07,1677.81,1669.87,1675.21
1675.2,1676.9,1670.38,1676.51
1676.57,1677.85,1671.56,1674.37
1674.32,1677.24,1672.58,1673.66
1673.65,1681.05,1673.16,1680.85
1680.88,1687.25,1665.2,1673.66
1673.66,1675.68,1668.25,1670.86
1670.85,1670.85,1653.17,1664.43
1664.43,1665.66,1633.88,1637.23
1637.24,1647.1,1625.0,1644.62
1644.63,1654.36,1643.14,1650.61
1650.6,1656.35,1650.36,1654.81
1654.81,1662.4,1651.38,1656.19
1656.19,1656.96,1652.0,1654.24
1654.25,1654.36,1645.76,1647.48
1647.48,1651.15,1642.42,1642.77
1642.77,1646.64,1638.5,1643.81
1643.82,1649.76,1643.81,1648.68
1648.68,1649.24,1646.28,1647.52
1647.53,1647.53,1630.44,1642.58
1642.59,1647.94,1642.58,1647.13
1647.12,1650.19,1643.65,1648.3
1648.29,1650.69,1645.02,1649.0
1648.99,1651.0,1645.57,1645.88
1645.88,1648.05,1644.29,1645.02
1645.01,1648.17,1644.3,1644.69
1644.7,1646.19,1638.64,1640.19
1640.19,1643.93,1633.44,1634.05
1634.05,1640.53,1633.73,1639.1
1639.11,1639.61,1631.15,1634.19
1634.19,1638.56,1631.0,1637.23
1637.22,1641.91,1636.41,1641.5
1641.5,1643.05,1640.05,1642.36
1642.35,1642.7,1639.52,1641.7
1641.7,1644.44,1641.62,1643.03
1643.02,1644.74,1642.66,1644.12
1644.12,1644.13,1639.51,1640.67
1640.68,1643.27,1638.6,1643.04
1643.03,1644.95,1641.36,1641.84
1641.84,1645.4,1641.57,1643.93
1643.93,1644.92,1642.96,1643.91
1643.91,1645.93,1643.62,1645.52
1645.52,1645.53,1640.53,1641.86
1641.87,1643.69,1641.53,1643.01
1643.02,1643.56,1640.02,1641.28
1641.28,1647.83,1638.72,1645.52
1645.52,1647.72,1638.56,1638.57
1638.57,1641.76,1636.22,1638.91
1638.9,1641.2,1637.33,1638.12
1638.12,1639.04,1630.0,1635.54
1635.55,1639.74,1634.0,1638.84
1638.83,1641.58,1636.9,1639.35
1639.35,1642.6,1637.38,1641.47
1641.48,1643.15,1640.4,1643.0
1643.01,1643.33,1640.71,1642.87
1642.87,1644.37,1641.81,1643.41
1643.42,1643.46,1641.15,1642.18
1642.17,1643.45,1641.89,1642.53
1642.52,1642.53,1635.48,1638.79
1638.78,1645.41,1637.04,1644.75
1644.76,1645.48,1643.2,1644.89
1644.89,1645.56,1642.73,1643.19
1643.19,1646.96,1641.74,1644.81
1644.8,1648.5,1644.11,1647.93
1647.92,1651.94,1645.87,1649.13
1649.12,1653.19,1646.82,1647.06
1647.06,1648.83,1645.13,1648.67
1648.66,1650.51,1647.55,1650.31
1650.3,1655.15,1649.39,1651.87
1651.86,1653.97,1649.31,1652.23
1652.23,1652.3,1641.2,1648.83
1648.83,1648.95,1622.0,1641.15
1641.14,1641.15,1630.02,1637.17
1637.17,1641.0,1632.51,1635.79
1635.79,1638.9,1626.7,1634.0
1634.0,1656.05,1632.68,1650.21
1650.21,1665.22,1647.09,1662.0
1662.18,1664.85,1650.28,1659.01
1659.0,1674.84,1657.03,1665.89
1665.89,1672.17,1663.5,1668.21
1668.21,1670.81,1662.17,1663.36
1663.37,1667.21,1660.21,1666.15
1666.14,1669.7,1662.32,1669.12
1669.12,1677.0,1662.16,1662.84
1662.84,1664.0,1656.43,1657.0
1656.99,1660.87,1655.54,1660.06
1660.07,1664.93,1659.34,1664.12
1664.12,1674.53,1664.1,1670.75
1670.75,1671.92,1660.0,1660.95
1660.95,1662.77,1652.32,1656.0
1655.99,1659.28,1652.9,1654.89
1654.9,1657.75,1650.8,1654.6
1654.6,1659.64,1652.03,1657.23
1657.22,1660.25,1655.03,1660.25
1660.25,1660.3,1652.5,1656.09
1656.13,1660.25,1654.14,1657.45
1657.45,1657.79,1650.27,1653.02
1653.01,1653.78,1642.0,1652.22
1652.21,1656.68,1650.8,1655.26
1655.26,1662.21,1654.17,1657.65
1657.66,1658.89,1654.69,1655.82
1655.83,1658.66,1654.76,1656.84
1656.84,1658.93,1655.66,1657.32
1657.32,1658.78,1656.87,1656.97
1656.97,1658.44,1651.51,1657.71
1657.7,1659.85,1656.81,1657.02
1657.02,1660.44,1656.5,1659.8
1659.81,1667.0,1659.7,1663.62
1663.63,1670.0,1663.62,1667.22
1667.22,1672.1,1663.99,1665.88
1665.88,1668.42,1664.28,1667.38
1667.39,1667.86,1664.7,1665.58
1665.58,1666.36,1662.0,1663.68
1663.69,1664.74,1659.12,1661.72
1661.72,1663.4,1657.4,1663.37
1663.37,1666.0,1663.11,1666.0
1666.0,1666.0,1660.08,1662.18
1662.18,1664.2,1661.68,1663.5
1663.51,1664.51,1660.0,1660.01
1660.01,1664.33,1660.0,1661.99
1661.99,1662.0,1655.11,1657.01
1657.01,1658.65,1655.12,1657.77
1657.78,1657.81,1650.0,1652.24
1652.24,1655.88,1652.23,1654.14
1654.14,1659.7,1653.75,1657.48
1657.49,1658.5,1654.67,1656.42
1656.42,1658.7,1655.43,1655.56
1655.57,1655.76,1651.64,1654.1
1654.09,1655.19,1652.5,1654.54
1654.53,1654.9,1652.99,1654.89
1654.89,1654.99,1651.04,1654.72
1654.71,1654.72,1652.0,1652.28
1652.27,1653.0,1650.22,1652.85
1652.85,1653.41,1647.96,1649.39
1649.39,1650.75,1645.8,1647.7
1647.69,1650.82,1646.87,1650.32
1650.31,1651.71,1649.5,1651.35
1651.35,1651.5,1645.0,1649.11
1649.11,1653.94,1648.68,1652.57
1652.56,1653.53,1651.14,1651.87
1651.88,1655.67,1651.01,1654.0
1654.0,1656.77,1653.41,1655.6
1655.6,1656.74,1653.77,1656.13
1656.14,1656.59,1653.52,1654.0
1654.0,1661.14,1653.96,1658.33
1658.23,1659.15,1657.25,1657.65
1657.65,1657.97,1654.17,1656.0
1655.99,1656.3,1653.78,1654.13
1654.13,1654.88,1651.93,1652.28
1652.27,1653.97,1651.42,1653.82
1653.81,1657.77,1653.67,1656.01
1656.01,1658.49,1654.04,1656.77
1656.77,1657.96,1655.4,1657.53
1657.54,1658.68,1657.04,1657.77
1657.76,1662.7,1657.13,1659.1
1659.11,1661.92,1658.52,1661.67
1661.66,1662.43,1659.46,1659.84
1659.83,1661.05,1659.4,1660.85
1660.85,1662.29,1658.16,1659.61
1659.61,1662.57,1659.01,1661.22
1661.22,1662.17,1659.38,1661.64
1661.64,1664.27,1660.76,1663.08
1663.08,1663.38,1660.11,1661.0
1660.99,1666.0,1660.82,1661.39
1661.39,1667.73,1661.39,1665.56
1665.57,1688.2,1665.56,1684.0
1683.99,1696.99,1682.68,1690.41
1690.41,1692.49,1685.95,1686.69
1686.69,1687.76,1682.58,1684.84
1684.84,1685.4,1678.5,1680.38
1680.39,1681.8,1672.12,1678.0
1678.0,1680.07,1675.06,1679.08
1679.07,1682.99,1676.81,1681.66
1681.65,1682.02,1678.29,1680.93
1680.94,1681.0,1675.5,1678.35
1678.34,1680.46,1675.84,1678.14
1678.14,1681.14,1676.31,1680.48
1680.47,1680.78,1677.52,1678.65
1678.65,1679.79,1672.03,1679.1
1679.1,1686.36,1676.0,1678.83
1678.83,1681.28,1676.0,1681.06
1681.06,1685.28,1679.05,1683.22
1683.23,1683.7,1677.0,1681.99
1681.92,1681.92,1677.42,1680.31
1680.31,1685.37,1679.68,1681.58
1681.57,1683.5,1680.5,1681.2
1681.2,1682.78,1675.17,1677.53
1677.53,1677.69,1672.65,1675.53
1675.53,1680.75,1674.68,1679.07
1679.07,1679.96,1677.28,1678.55
1678.55,1678.82,1675.5,1676.7
1676.69,1676.7,1674.54,1675.76
1675.76,1676.5,1675.6,1676.16
1676.16,1681.75,1673.67,1680.97
1680.97,1680.98,1678.55,1679.71
1679.71,1679.72,1676.74,1677.34
1677.34,1681.45,1677.33,1679.14
1679.14,1680.3,1677.34,1679.69
1679.68,1680.5,1678.0,1678.01
1678.0,1679.07,1674.54,1678.46
1678.46,1680.69,1676.75,1680.23
1680.21,1680.59,1678.67,1680.2
1680.2,1681.46,1679.42,1681.0
1681.01,1691.65,1679.99,1679.99
1679.99,1684.26,1676.62,1680.49
1680.5,1683.74,1678.83,1680.82
1680.82,1681.03,1678.41,1680.1
1680.1,1680.11,1656.5,1663.8
1663.7,1667.0,1661.5,1666.44
1666.44,1671.41,1664.77,1668.82
1668.82,1668.86,1662.77,1665.72
1665.71,1670.88,1661.25,1668.97
1668.98,1669.57,1657.48,1663.78
1663.84,1665.85,1660.52,1665.58
1665.58,1667.57,1664.66,1667.34
1667.33,1667.65,1664.0,1664.16
1664.17,1666.0,1663.02,1665.69
1665.68,1668.65,1664.3,1668.17
1668.17,1669.25,1667.0,1667.94
1667.95,1668.4,1663.91,1664.6
1664.59,1665.18,1660.78,1660.91
1660.9,1663.73,1658.51,1663.09
1663.08,1663.68,1658.16,1658.81
1658.8,1660.75,1656.69,1658.84
1658.83,1661.99,1658.55,1661.26
1661.26,1662.37,1660.23,1662.0
1662.0,1662.01,1659.8,1661.96
1661.97,1665.12,1661.86,1665.12
1665.12,1666.49,1663.9,1664.2
1664.19,1666.34,1663.67,1665.42
1665.41,1666.97,1664.88,1665.12
1665.12,1666.98,1664.5,1666.35
1666.35,1667.64,1665.66,1667.42
1667.43,1669.29,1665.72,1665.72
1665.72,1666.13,1663.67,1664.47
1664.47,1672.1,1664.01,1668.13
1668.13,1669.19,1666.9,1667.88
1667.88,1669.15,1666.17,1666.38
1666.39,1667.48,1665.04,1667.48
1667.48,1668.37,1666.24,1668.02
1668.02,1668.58,1667.08,1668.04
1668.04,1670.13,1667.18,1667.71
1667.7,1668.0,1666.0,1667.93
1667.94,1674.59,1666.93,1671.97
1671.96,1672.28,1669.4,1670.27
1670.27,1672.08,1669.61,1672.02
1672.03,1672.42,1667.0,1667.75
1667.74,1667.75,1665.3,1667.15
1667.14,1667.81,1665.0,1666.0
1666.0,1667.22,1665.49,1666.65
1666.64,1671.01,1666.6,1666.66
1666.67,1668.49,1665.65,1668.49
1668.49,1669.63,1667.06,1669.12
1669.13,1669.2,1666.03,1666.58
1666.57,1668.05,1666.0,1666.0
1666.0,1667.07,1660.39,1664.28
1664.27,1664.27,1660.69,1662.44
1662.44,1664.82,1661.35,1661.35
1661.35,1664.3,1660.69,1664.03
1664.03,1664.75,1657.65,1658.78
1658.79,1661.14,1632.69,1648.34
1648.35,1649.43,1641.07,1642.22
1642.22,1649.34,1641.6,1647.33
1647.32,1652.88,1645.5,1650.34
1650.33,1651.24,1647.03,1648.58
1648.58,1651.45,1647.0,1648.06
1648.07,1653.39,1646.07,1652.62
1652.63,1656.0,1650.3,1650.58
1650.59,1653.78,1650.05,1651.87
1651.88,1658.0,1651.26,1654.43
1654.45,1655.48,1650.75,1651.2
1651.2,1652.84,1641.1,1645.45
1645.45,1647.69,1640.41,1644.57
1644.57,1647.0,1636.68,1641.88
1641.88,1646.78,1636.22,1646.42
1646.42,1647.74,1642.03,1643.72
1643.72,1645.73,1638.2,1639.18
1639.18,1641.73,1630.0,1635.66
1635.66,1642.39,1623.32,1637.29
1637.3,1637.51,1617.57,1622.8
1622.81,1626.69,1615.0,1618.11
1618.12,1623.69,1611.87,1622.3
1622.3,1624.44,1618.52,1619.27
1619.26,1622.24,1613.15,1618.84
1618.84,1621.95,1612.0,1615.27
1615.26,1619.44,1612.12,1618.39
1618.39,1621.65,1608.0,1618.85
1618.85,1621.87,1616.13,1621.55
1621.55,1621.6,1618.81,1618.83
1618.81,1619.61,1615.12,1616.12
1616.12,1621.48,1614.12,1621.47
1621.47,1623.0,1616.62,1618.25
1618.25,1620.65,1616.01,1618.85
1618.84,1619.21,1611.18,1614.8
1614.79,1621.43,1614.05,1621.06
1621.06,1621.81,1619.17,1621.05
1621.06,1621.94,1619.34,1621.9
1621.9,1631.66,1620.66,1629.5
1629.49,1635.65,1627.94,1632.46
1632.46,1638.0,1632.24,1636.69
1636.69,1639.8,1634.0,1634.0
1634.0,1635.73,1628.76,1631.41
1631.42,1632.23,1627.9,1628.32
1628.32,1632.01,1626.53,1632.01
1632.01,1632.3,1628.3,1628.98
1628.98,1635.5,1628.3,1635.11
1635.11,1638.89,1633.97,1638.69
1638.7,1642.52,1635.35,1641.09
1641.08,1641.81,1637.23,1638.8
1638.8,1640.44,1634.85,1635.77
1635.77,1637.3,1633.92,1634.0
1634.0,1635.46,1631.22,1634.01
1634.0,1635.05,1630.01,1630.74
1630.74,1633.99,1630.73,1632.51
1632.52,1632.82,1630.21,1630.81
1630.8,1631.99,1629.07,1630.54
1630.54,1630.55,1622.16,1622.46
1622.47,1627.54,1617.16,1627.06
1627.06,1628.01,1623.93,1626.77
1626.78,1627.82,1624.43,1627.16
1627.34,1628.46,1625.61,1626.55
1626.54,1629.7,1625.66,1629.4
1629.4,1629.64,1625.38,1627.61
1627.6,1629.15,1626.22,1627.2
1627.21,1627.21,1623.37,1624.53
1624.52,1625.53,1624.3,1624.3
1624.3,1624.71,1611.0,1615.41
1615.46,1618.44,1607.43,1617.08
1617.08,1621.48,1616.3,1621.48
1621.48,1623.03,1619.36,1620.33
1620.33,1627.97,1619.4,1627.2
1627.2,1627.39,1623.6,1627.2
1627.2,1627.76,1624.82,1624.97
1624.97,1627.97,1623.9,1627.78
1627.78,1631.99,1627.17,1630.53
1630.52,1633.95,1629.29,1632.05
1632.05,1635.42,1631.33,1635.08
1635.08,1637.99,1634.09,1634.6
1634.59,1634.75,1629.63,1629.99
1630.0,1635.0,1628.92,1634.99
1634.99,1635.38,1631.2,1631.89
1631.9,1632.96,1631.0,1631.59
1631.59,1631.66,1627.12,1629.0
1629.0,1636.0,1629.0,1632.13
1632.14,1632.54,1629.0,1630.26
1630.27,1632.98,1628.9,1632.86
1632.85,1634.0,1631.0,1632.21
1632.2,1632.7,1627.01,1628.57
1628.57,1631.0,1628.41,1631.0
1631.0,1631.26,1623.47,1626.48
1626.49,1627.97,1622.29,1623.31
1623.32,1628.54,1622.81,1626.66
1626.66,1636.7,1624.87,1634.94
1634.9,1639.0,1630.37,1631.46
1631.46,1631.99,1627.0,1630.0
1630.0,1635.48,1629.2,1633.86
1633.86,1637.47,1632.13,1633.12
1633.12,1637.73,1632.72,1633.83
1633.83,1636.66,1632.68,1633.22
1633.22,1633.73,1629.63,1632.82
1632.82,1632.86,1627.16,1628.72
1628.72,1628.97,1624.02,1624.78
1624.79,1629.0,1622.83,1626.75
1626.75,1634.52,1623.82,1626.24
1626.23,1632.97,1623.4,1629.75
1629.75,1633.0,1628.0,1628.54
1628.54,1628.62,1619.82,1622.74
1622.74,1628.0,1619.5,1626.8
1626.8,1650.0,1626.16,1648.59
1648.59,1657.7,1645.34,1651.51
1651.51,1659.0,1650.3,1652.59
1652.6,1654.26,1639.47,1643.02
1643.01,1646.61,1640.32,1644.84
1644.84,1647.89,1642.7,1645.69
1645.68,1647.41,1641.09,1645.09
1645.08,1651.92,1645.08,1646.82
1646.83,1650.39,1646.36,1647.25
1647.25,1649.3,1644.27,1649.17
1649.17,1650.64,1644.71,1644.71
1644.71,1645.92,1640.07,1642.24
1642.24,1646.75,1641.51,1646.6
1646.59,1650.67,1645.65,1650.24
1650.23,1655.56,1647.66,1649.39
1649.39,1649.56,1641.45,1644.82
1644.82,1648.34,1643.68,1648.26
1648.26,1648.37,1643.12,1644.89
1644.9,1649.5,1644.08,1644.86
1644.87,1647.44,1643.59,1644.99
1644.99,1647.41,1643.37,1646.8
1646.76,1647.3,1642.7,1644.14
1644.15,1646.41,1643.2,1643.81
1643.81,1644.18,1641.04,1641.62
1641.62,1641.76,1635.01,1638.25
1638.24,1638.95,1627.76,1633.67
1633.67,1637.03,1633.17,1635.15
1635.14,1635.57,1632.3,1633.96
1633.95,1636.82,1632.0,1632.82
1632.81,1633.39,1610.0,1615.09
1615.08,1615.34,1602.0,1611.01
1611.01,1615.95,1606.03,1615.0
1614.99,1617.49,1612.98,1613.9
1613.89,1619.25,1612.49,1618.82
1618.81,1621.52,1616.21,1621.15
1621.15,1621.49,1615.7,1617.07
1617.06,1621.66,1616.48,1619.86
1619.85,1624.83,1619.44,1624.38
1624.38,1626.43,1622.77,1625.8
1625.8,1626.2,1623.26,1623.85
1623.86,1626.64,1623.74,1625.53
1625.53,1626.42,1622.17,1622.17
1622.17,1625.29,1620.95,1623.54
1623.53,1623.53,1621.52,1623.0
1623.01,1629.89,1622.8,1629.1
1629.11,1629.11,1626.29,1627.5
1627.51,1633.0,1626.06,1632.54
1632.45,1635.0,1630.67,1633.4
1633.4,1634.34,1631.23,1632.86
1632.86,1633.76,1632.23,1633.43
1633.44,1636.45,1632.06,1635.08
1635.08,1637.5,1630.3,1631.53
1631.53,1632.91,1630.49,1631.08
1631.07,1634.69,1630.89,1633.15
1633.15,1635.94,1632.2,1634.69
1634.7,1636.35,1633.01,1633.46
1633.46,1636.09,1633.23,1634.25
1634.25,1635.06,1633.36,1633.5
1633.5,1637.47,1633.35,1637.0
1637.0,1637.37,1631.24,1633.8
1633.8,1633.8,1632.16,1632.17
1632.18,1633.03,1630.66,1632.97
1632.97,1635.49,1632.5,1632.94
1632.95,1633.25,1630.76,1631.67
1631.68,1632.17,1630.25,1631.51
1631.51,1632.15,1628.0,1628.22
1628.21,1631.17,1628.21,1630.84
1630.84,1632.87,1629.9,1631.6
1631.61,1632.2,1628.6,1629.8
1629.79,1642.97,1629.79,1640.03
1640.03,1640.65,1636.14,1636.59
1636.58,1639.98,1636.19,1638.29
1638.3,1644.07,1637.71,1641.25
1641.24,1644.53,1639.03,1643.53
1643.53,1648.0,1643.12,1645.67
1645.67,1646.0,1642.65,1643.1
1643.1,1643.28,1641.51,1642.03
1642.04,1646.72,1641.72,1642.82
1642.81,1645.47,1641.74,1644.74
1644.74,1645.01,1641.19,1642.0
1642.0,1642.06,1640.34,1640.39
1640.4,1643.1,1639.03,1640.53
1640.52,1643.86,1640.32,1641.01
